employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1320,Michaela,JONES,michaela.jones@enterprise.net,2023-07-25,HR Specialist,Legal,43500,1019,7901 Kimberly Tunnel,Samanthahaven,IL,34445,1975-01-17,active
1321,Ashley,JACKSON,ashley.jackson@company.com,2013-07-18,Manager,Operations,"111,500",1018,12689 Hoover Road Apt. 905,Juliehaven,FL,09710,1997-06-08,ACTIVE
1145,melissa,Murray,melissa.murray@business.io,2002-12-29,Product Manager,Analytics,"132,500",1016,283 Paula Crossroad Suite 169,Wilsonfort,IL,57138,1986-11-12,Inactive
1323,GREGORY,novak,gregory.novak@corp.org,2002-05-16,Data Analyst,Sales,82500,1012,559 James Flat Apt. 584,North Shannon,IL,47021,1972-03-25,active
1324,kelsey,brooks,kelsey.brooks@enterprise.net,2015-10-10,Financial Analyst,HR,"""$54,000""",,954 Debra Point,West Christina,OH,29382,1996-12-06,On Leave
1325,Jeremy,Taylor,jeremy.taylor@firm.com,2005-02-10,HR Specialist,Marketing,95500,1004,889 Ryan Fort Suite 724,South Katherine,WA,23350,1978-09-20,Active
1326,maria,Vega,MARIA.VEGA@CORP.ORG,2013-10-15,Software Engineer,Engineering,62500,,4230 Martin Highway,West Matthew,OH,08965,1965-08-15,active
1159,LISA,turner,lisa@company,2005-07-21,Business Analyst,Operations,"62,000",1007,0798 James Field,Scottmouth,AZ,43196,1986-12-29,Active
1328,DAVID,Cochran,david.cochran@company.com,2008-08-04,QA Engineer,Engineering,"57,500",1018,8000 Kevin Mall Suite 106,East Stephen,CA,78517,1972-08-22,Inactive
1329,alexis,kim,alexis.kim@firm.com,2005-01-22,HR Specialist,Sales,"""$76,000""",,741 Joshua Fort,Jonesstad,MA,29924,1994-02-25,Inactive
1330,Melissa,gomez,melissa.gomezbusiness.io,2019-03-13,Data Engineer,Engineering,"""$147,500""",1016,778 Kevin Club,New Michael,CA,33572,1968-06-20,On Leave
1331,ERIN,Allen,erin.allen@corp.org,2008-12-05,HR Specialist,Support,"61,000",1013,2330 Black Knoll Apt. 378,Thomasview,WA,87008,1975-03-11,Inactive
1332,LAUREN,Knox,lauren.knoxfirm.com,2020-05-23,Business Analyst,IT,"""$51,000""",1016,,Lake Calebbury,AZ,17175,1964-11-05,On Leave
1333,timothy,mullen,timothy.mullen@company.com,2023-04-28,QA Engineer,Marketing,"""$99,500""",1007,,Maryhaven,CA,35496,1994-06-06,Inactive
1334,christopher,MORGAN,christopher.morgan@company.com,2024-12-20,Product Manager,Analytics,148000,1006,10951 Victoria Port Apt. 182,Cunninghamstad,MA,74629,1989-07-30,Active
1335,amy,GORDON,amy.gordonbusiness.io,2016-12-11,Financial Analyst,Marketing,"""$123,500""",1010,63235 Meyer Neck Suite 601,Seanport,GA,44578,1987-09-03,active
1336,Francisco,GREENE,Francisco.Greene@CORP.ORG,2013-12-31,QA Engineer,Marketing,"""$46,000""",1003,937 Huerta Lodge Apt. 366,Brianfurt,GA,86282,1986-07-31,On Leave
1168,Carmen,WASHINGTON,carmen.washington@business.io,2014-06-18,Scrum Master,Marketing,48000,1004,19326 David Vista Suite 740,Acevedofurt,MA,25377,1985-09-06,Active
1338,Christian,Hart,christian.hart@firm.com,2011-11-23,Business Analyst,Support,"""$74,000""",1013,38595 Holmes Extension,New Ronald,OH,82371,1962-02-17,Active
1339,james,garza,james.garza@enterprise.net,2013-06-14,Data Engineer,Sales,122000,1007,182 Chad Squares,Isaacmouth,IL,43847,1979-06-02,Inactive
1340,AARON,snyder,aaron.snyder@firm.com,2019-06-16,Business Analyst,Operations,130000,1017,07184 Andrew Unions,New Patriciaport,TX,63877,1985-05-24,active
1341,KELLY,Gilmore,kelly.gilmore@enterprise.net,2010-08-04,Product Manager,Sales,66500,1007,41966 Stanley Center,Alyssashire,FL,42457,1978-03-16,active
1342,Tamara,TURNER,tamara.turner@corp.org,2001-11-22,Data Analyst,Legal,"98,500",1002,766 Rodriguez Skyway Apt. 087,Port Lauraberg,IL,33345,1992-05-29,On Leave
1343,travis,Aguirre,travis.aguirre@firm.com,2023-07-24,Support Specialist,Legal,100000,1008,980 Jones Groves,Marymouth,TX,97637,1971-04-18,active
1344,robert,HOLMES,robert.holmes@company.com,2016-10-22,Scrum Master,HR,"50,000",1014,1676 Morgan Viaduct,West Mark,AZ,,1991-05-20,Active
1345,Terry,Ingram,terry.ingram@corp.org,2017-04-03,Director,Engineering,118500,,1678 Heather Rapid,South Michellebury,FL,99521,1973-11-15,ACTIVE
1346,Richard,clark,richard@corp,2014-03-24,Scrum Master,Engineering,141500,1014,3296 Deborah Brook Apt. 589,Lake Wendy,GA,12633,1999-06-14,ACTIVE
1347,matthew,SANCHEZ,matthew.sanchezfirm.com,2018-11-17,Data Engineer,HR,130500,1011,32880 Mack Streets,Mayshire,FL,79014,1987-01-04,ACTIVE
1348,nicholas,Boyer,nicholas.boyer@corp.org,2018-05-28,Scrum Master,Operations,77000,,10046 Collins Terrace,Andrewmouth,GA,58871,1995-07-22,ACTIVE
1012,JUAN,Lynch,juan.lynch@firm.com,2010-04-05,Manager,Analytics,"95,500",1006,5298 John Manor Suite 983,,OH,20939,1963-12-28,Inactive
1350,david,brown,DAVID.BROWN@BUSINESS.IO,2009-02-10,Director,Support,148000,1009,25760 Theodore Mount,Josephmouth,GA,84051,1968-07-18,Active
1351,JACKIE,griffin,jackie.griffin@enterprise.net,2020-03-24,Business Analyst,Legal,83500,1015,2756 Sherry Locks,Smithside,FL,85376,1971-02-20,Active
1352,Jessica,Hughes,jessica.hughescorp.org,2015-11-22,QA Engineer,Support,123000,1020,65188 Ball Drives,Robertborough,OH,,1987-03-14,ACTIVE
1353,HENRY,JACKSON,henry.jacksonenterprise.net,2005-12-01,Manager,Engineering,"76,500",1014,5531 Andrew Plains,South Joshua,FL,21125,1964-01-08,active
1354,gina,Martinez,gina.martinez@business.io,2014-02-25,Product Manager,IT,99500,1005,11604 Stephen Causeway Suite 656,,FL,09687,1993-01-19,Active
1355,ERIN,Walsh,Erin.Walsh@BUSINESS.IO,2015-12-29,Financial Analyst,Analytics,108500,1016,6866 Richard Courts,Port Susan,OH,86265,1991-10-21,On Leave
1356,Zachary,Newman,zachary.newmancompany.com,2008-02-06,Data Engineer,Analytics,45000,1016,46107 Derek Run Apt. 803,South Jeremyburgh,WA,96999,1978-09-05,Inactive
1357,douglas,Johnson,douglas.johnson@enterprise.net,2000-04-05,Scrum Master,Support,40500,1015,,East Dawntown,WA,73411,1974-10-11,On Leave
1358,PAIGE,Montoya,Paige.Montoya@BUSINESS.IO,2011-06-12,Scrum Master,Legal,"66,500",1013,4488 Wilson Forges Apt. 487,Lake Philliptown,FL,86532,1967-12-26,active
1359,cheyenne,gomez,cheyenne.gomez@firm.com,2004-04-23,Support Specialist,Legal,"""$83,000""",1016,125 Johnson Plaza,New Jamesshire,GA,77053,1997-04-28,On Leave
1360,ALICIA,davis,alicia@business,2006-12-15,Scrum Master,Engineering,"104,000",1017,79164 Danielle Harbors,Clarkhaven,TX,94401,1982-03-21,Active
1361,April,gray,april.gray@company.com,2022-11-27,Scrum Master,Sales,"""$89,000""",1019,8279 Mathis Stravenue Apt. 652,North Christinaport,IL,04119,1979-01-22,Inactive
1362,christine,Watts,christine.watts@enterprise.net,2020-05-29,Director,HR,"""$123,000""",1009,9685 Thompson Glens Suite 342,Port Mary,CA,38345,,Inactive
1363,Gregory,marks,gregory.marks@corp.org,2020-08-22,Support Specialist,Marketing,88000,1020,16148 Jeffery Drive,Davidchester,TX,61446,,ACTIVE
1364,JUSTIN,howard,justin.howard@corp.org,2006-07-06,Product Manager,Legal,"""$66,500""",1018,9505 Donna Centers Apt. 382,Brooksfort,MA,05976,1989-02-22,Inactive
1365,Christopher,Hamilton,christopher.hamilton@corp.org,2017-07-28,Product Manager,Support,"79,000",,1881 Cruz Valley Apt. 941,South Allison,AZ,47360,1962-04-14,Inactive
1366,Maria,cole,maria.cole@company.com,2018-12-06,Product Manager,Support,"76,500",1009,101 Zachary View,East Michael,TX,01826,1985-11-08,On Leave
1367,Joshua,Bush,joshua.bush@enterprise.net,2021-01-05,Business Analyst,Marketing,73500,1013,2506 Schroeder Skyway Apt. 657,Lake Andrea,FL,05483,1965-11-18,Inactive
1368,jessica,ZAMORA,jessica.zamoracorp.org,2022-01-28,Software Engineer,Marketing,"139,000",1016,44146 Jones Stravenue Suite 139,Danielschester,OH,,1964-07-11,Inactive
1369,Andrea,Luna,andrea.luna@corp.org,2010-01-19,Manager,Sales,"""$69,000""",1012,724 Jesus Cliff Suite 111,Michaelmouth,MA,39991,1981-10-25,Active
1370,DIANA,Hernandez,diana.hernandez@firm.com,2004-07-27,Financial Analyst,HR,"108,500",,285 Henry Hill Apt. 699,East Gabriella,CA,14443,1996-12-11,ACTIVE
1371,Ashley,francis,ashley.francis@corp.org,2018-08-25,Manager,Analytics,"136,000",,17973 Denise Point Apt. 669,Ryanside,TX,86121,1994-07-03,Inactive
1372,Donald,taylor,donald.taylorcorp.org,2018-07-18,Manager,IT,"""$95,000""",,83054 Greer Fields,Port Grace,IL,51017,1978-05-12,Active
1373,Denise,franco,denise.franco@corp.org,2002-08-05,Business Analyst,Sales,"128,500",1017,41956 Garcia Walks,Walkerbury,FL,52881,1988-05-01,ACTIVE
1374,Pamela,Elliott,pamela.elliott@business.io,2024-06-02,DevOps Engineer,Finance,"138,500",,7313 Anderson Manor,Port Joshuabury,IL,30321,1988-01-03,ACTIVE
1375,Elizabeth,MEYERS,elizabeth.meyers@firm.com,2015-04-14,Scrum Master,Operations,118500,1001,50369 Walton Forks Suite 551,Caseyhaven,WA,70916,1993-12-16,Active
1348,robert,Valencia,robert.valencia@company.com,2000-03-26,QA Engineer,Support,79500,1019,509 Rhonda Road Apt. 755,Monicaville,AZ,78710,1980-04-29,On Leave
1377,MARY,smith,mary.smith@company.com,2008-08-20,Data Analyst,IT,137000,1004,392 Jennifer Squares Apt. 839,Kelleyfurt,WA,70466,1996-11-28,On Leave
1378,Timothy,lee,Timothy.Lee@BUSINESS.IO,2022-05-17,QA Engineer,HR,90500,1016,979 Shannon Forks,Jessicaland,OH,79362,1988-07-19,Inactive
1083,donna,clay,donna.clay@firm.com,2005-04-29,Data Analyst,Marketing,"146,500",1004,1018 Judy Plaza,Terrytown,IL,60833,1986-12-26,Active
1380,NANCY,vargas,nancy.vargas@enterprise.net,2009-09-02,DevOps Engineer,Engineering,"142,500",1001,688 Caldwell Meadow,Arielville,MA,06559,1968-03-18,ACTIVE
1381,PATRICIA,Dickerson,patricia.dickerson@firm.com,2020-03-07,DevOps Engineer,Finance,94000,1011,,Port Janet,MA,75208,1989-12-05,ACTIVE
1382,DEBORAH,Duncan,deborah.duncan@firm.com,2013-11-08,Scrum Master,IT,119500,1018,742 Jessica Shoal Apt. 519,,OH,50340,,ACTIVE
1383,bianca,Durham,bianca.durham@firm.com,2023-12-07,Manager,Legal,"""$77,000""",1002,21485 Andrews Ford Apt. 787,Jonesside,CA,66851,1987-03-22,active
1384,Jason,turner,jason.turnerenterprise.net,2006-12-01,Software Engineer,Operations,88500,,3268 Merritt Drive,Lake Adamfort,FL,05318,1973-10-05,Active
1385,Raymond,house,raymond.house@corp.org,2010-08-10,QA Engineer,Legal,"""$101,500""",1013,875 Jackson Expressway,Maryland,NY,29324,1982-02-10,Active
1386,Christopher,BALDWIN,christopher.baldwin@firm.com,2005-08-19,Manager,Marketing,109500,1003,04635 Gutierrez Trace Suite 320,Morganland,OH,94917,,Inactive
1387,sandra,wilson,sandra.wilson@firm.com,2007-07-05,Financial Analyst,Finance,"43,000",,06195 Clements Underpass Apt. 282,East Dawn,FL,51717,1960-01-09,ACTIVE
1388,Cheryl,Ward,cheryl.ward@enterprise.net,2009-06-16,Scrum Master,Engineering,"101,000",1011,4552 Amanda Villages,Matthewview,MA,36060,1987-05-20,ACTIVE
1389,Jennifer,Brown,jennifer.brown@company.com,2000-03-11,QA Engineer,Analytics,"""$123,000""",1018,3275 Butler Mall Apt. 258,Samuelburgh,MA,78473,1960-06-05,Inactive
1390,richard,ROSS,richard.rossenterprise.net,2000-05-18,HR Specialist,Marketing,95500,,24438 Fischer Freeway Suite 846,New Markside,TX,65283,1965-08-06,active
1262,randy,ayers,randy.ayers@firm.com,2008-10-17,Data Engineer,Support,118500,,273 Joann Junction,Lake Dillonborough,FL,89950,1996-10-31,On Leave
1392,Andrea,Summers,andrea.summersenterprise.net,2001-01-13,DevOps Engineer,IT,"124,000",1009,700 Walter Wells,Lake Mark,OH,78161,1991-01-31,Active
1393,GREGG,SALAZAR,gregg.salazar@corp.org,2018-11-04,Software Engineer,Finance,94000,1013,8069 Brian Creek,Port Markborough,WA,06091,1983-11-19,Active
1229,NATALIE,adams,natalie.adamscompany.com,2014-12-30,Financial Analyst,Sales,68000,1016,6299 Flores Station,Lisamouth,CA,93869,1997-09-13,Active
1395,RONALD,Henry,ronald.henry@company.com,2002-12-01,Data Analyst,IT,"""$51,500""",1015,5698 Miranda Pass,Johnsonfort,GA,01478,1995-02-08,On Leave
1203,casey,johnson,casey.johnson@business.io,2004-07-17,Data Analyst,IT,"""$120,500""",1001,6329 Jeremy Station Apt. 269,Brownberg,IL,11290,1975-03-27,Inactive
1397,JOSE,THOMPSON,jose.thompson@firm.com,2010-11-27,Data Engineer,Marketing,"139,500",,8059 Werner Causeway,Stephenston,MA,67563,1966-03-05,active
1398,Philip,patel,philip.patel@firm.com,2006-06-27,Director,Finance,"""$66,000""",1018,0147 Nguyen Lodge,Port Erikamouth,MA,64494,1962-07-28,On Leave
1399,leslie,Rivera,leslie.rivera@enterprise.net,2018-10-12,Business Analyst,Finance,56500,1002,3858 Pearson Trail Apt. 523,Alyssaport,WA,44424,1974-09-28,Inactive
1400,tammy,ALEXANDER,tammy.alexander@company.com,2003-04-23,Scrum Master,Marketing,"""$39,000""",1005,49276 Good Trafficway,Kinghaven,TX,86868,1976-01-20,active
1401,BLAKE,Edwards,blake.edwards@corp.org,2000-12-18,Scrum Master,Analytics,"145,500",1004,1806 Frank Loop,Medinaville,WA,96370,1967-11-24,On Leave
1402,Roy,miller,roy.miller@company.com,2005-11-12,Data Engineer,Finance,"""$60,000""",1013,63220 Donna Forge Suite 408,Mcknightfurt,FL,71722,1995-08-28,Active
1403,Hannah,Davidson,hannah.davidson@enterprise.net,2022-10-19,Manager,Sales,99000,1003,72824 Dennis Orchard,Patriciafort,MA,04637,1986-03-14,active
1404,Austin,JOHNS,austin.johns@business.io,2022-03-12,Product Manager,Finance,70000,1019,16236 Dana Curve,Powellstad,IL,27567,1981-04-02,On Leave
1405,william,powell,william.powell@company.com,2023-04-10,DevOps Engineer,Legal,"65,000",1015,02764 Wood Freeway,Loganmouth,IL,22830,1975-10-09,Active
1406,Lawrence,CANTRELL,lawrence@company,2022-07-04,Software Engineer,Sales,106500,1009,278 Joseph Port,Wrightburgh,FL,33973,1983-01-01,ACTIVE
1407,Hector,rivera,hector.rivera@firm.com,2000-05-19,Support Specialist,IT,74500,1012,6753 Brandon Cape,Nunezport,GA,80827,1994-07-17,ACTIVE
1408,walter,ANDRADE,walter.andrade@firm.com,2024-10-15,DevOps Engineer,Legal,96500,1015,03541 Williams Port Suite 637,,IL,71890,1993-12-25,Active
1409,john,GUZMAN,john.guzman@enterprise.net,2018-10-20,Software Engineer,HR,125000,1018,0161 Ball Rapids Apt. 363,Gonzalezberg,AZ,45076,1979-02-04,Inactive
1410,dana,Salas,dana.salas@corp.org,2002-11-09,HR Specialist,Analytics,85500,1004,31923 Ricky Cliffs Suite 924,,AZ,17141,1983-12-23,Active
1411,ISABEL,JOHNSON,Isabel.Johnson@BUSINESS.IO,2010-06-15,DevOps Engineer,Legal,121500,1015,99379 Cody Ridge Apt. 402,New Williamfurt,CA,12273,1973-01-21,ACTIVE
1412,amber,GONZALEZ,amber.gonzalez@corp.org,2021-04-18,HR Specialist,Finance,"""$114,000""",1010,819 Reid Overpass Suite 892,Lake Martha,AZ,76666,1967-02-14,On Leave
1413,diane,Mitchell,diane.mitchell@business.io,2001-10-02,DevOps Engineer,Support,47000,1015,5421 Matthew Springs Suite 893,Sullivanfort,GA,70050,1993-01-26,ACTIVE
1414,david,Brown,david.brown@company.com,2001-12-16,Business Analyst,Finance,149000,1018,63071 Hester Tunnel,New Trevorfurt,WA,36294,1970-10-02,active
1415,Reginald,Pacheco,reginald.pacheco@corp.org,2022-09-13,Financial Analyst,Legal,95500,,,North Christian,IL,47177,1962-01-01,Inactive
1416,Kendra,RHODES,kendra.rhodescompany.com,2010-11-13,Data Analyst,HR,"92,500",1009,7838 Pedro Drive Suite 433,New Angela,NY,89677,1992-01-04,active
1417,Blake,Beck,blake.beck@company.com,2023-11-17,DevOps Engineer,Operations,93000,,,New Juliestad,TX,94942,1969-09-11,ACTIVE
1418,ANNA,Phillips,anna.phillips@company.com,2000-08-26,Data Engineer,HR,142500,,73605 Alvarez Pass Suite 058,Jonesland,WA,31890,1975-02-14,ACTIVE
1419,STEVEN,hobbs,steven.hobbs@business.io,2005-06-02,DevOps Engineer,Finance,63000,1011,962 Joseph Field,Darrellton,AZ,12550,1970-06-04,ACTIVE
1420,DAVID,Thompson,david.thompson@firm.com,2004-07-26,Data Engineer,Legal,105500,1019,8570 Price Isle,North Daniel,WA,27634,1991-12-18,Active
1421,shannon,Phillips,shannon.phillipsfirm.com,2020-02-19,Software Engineer,Support,"""$102,000""",1008,5649 Ramos Plaza Apt. 497,North Jorge,AZ,91311,1977-02-24,Inactive
1422,Patrick,taylor,patrick.taylor@corp.org,2001-09-13,Data Engineer,IT,130000,1015,18415 Christina Meadows,,WA,74220,1970-09-05,Active
1423,JOSEPH,Haynes,joseph@corp,2009-12-23,Product Manager,Analytics,149500,,10105 Joseph Canyon,North Lisamouth,IL,40018,1987-04-11,ACTIVE
1424,tonya,Gates,tonya.gates@company.com,2020-12-13,Support Specialist,Engineering,56500,1008,7539 Samuel Meadow,Aliciabury,WA,76017,1973-12-21,Inactive
1425,lisa,HERNANDEZ,lisa.hernandez@firm.com,2006-12-28,HR Specialist,Support,139000,1013,84517 Christian Mountain Apt. 450,Phillipsbury,FL,65175,1996-10-06,On Leave
1426,PAULA,COOPER,paula.cooper@enterprise.net,2021-01-18,Product Manager,Legal,55500,1001,04530 Johnny Corners,Wilsonbury,MA,91154,1968-10-11,Active
1427,John,Weaver,john.weaver@company.com,2005-08-01,Financial Analyst,Sales,109000,1014,81529 Melissa River Apt. 454,Anitaport,GA,53247,1977-04-05,ACTIVE
1428,Corey,Baldwin,Corey.Baldwin@ENTERPRISE.NET,2001-04-07,Director,Support,122500,,023 Alexander Plain Suite 939,Brittanyberg,GA,97227,1991-04-15,Active
1429,bruce,WHEELER,bruce.wheeler@corp.org,2007-06-09,Support Specialist,Operations,91000,1010,3502 Adam Via,West Meghanmouth,CA,19413,1997-03-21,active
1430,CHRISTOPHER,thornton,christopher@enterprise,2017-11-07,Scrum Master,Legal,75500,,461 Owens Oval,Zimmermanshire,WA,86035,1991-05-10,Inactive
1431,Tracy,HOFFMAN,tracy.hoffman@company.com,2009-07-14,DevOps Engineer,Engineering,"""$61,500""",1006,745 Williams Island Suite 037,North Andreaview,GA,70204,1968-04-29,Active
1432,Carl,Neal,carl.nealbusiness.io,2004-07-09,Director,Sales,"""$43,000""",1001,804 Marissa Neck Apt. 306,West Elizabethside,FL,79796,1960-06-04,active
1433,Richard,curry,richard.curryenterprise.net,2015-05-22,Financial Analyst,Marketing,"""$142,000""",,12914 Wanda Ferry Suite 866,Mejiatown,IL,,1974-02-20,On Leave
1434,Brandon,Rivera,brandon.rivera@corp.org,2021-04-25,Software Engineer,Marketing,"""$89,000""",1001,1545 Olson Locks,West Joseph,TX,59227,1983-02-05,On Leave
1435,Joseph,maynard,joseph.maynard@enterprise.net,2021-05-10,Manager,Sales,"""$147,500""",1004,801 Amanda Ridge,Jamesport,OH,42066,1989-07-13,Inactive
1436,JILLIAN,Hooper,jillian.hooperbusiness.io,2010-10-21,Financial Analyst,Legal,"62,500",1003,49157 Moore Ports,South Steven,CA,21129,1970-12-01,Inactive
1437,David,James,david.james@enterprise.net,2002-11-25,DevOps Engineer,Finance,80000,1013,562 Jillian Highway Suite 900,Josephton,WA,91175,1988-11-20,Active
1438,VINCENT,WILLIAMS,vincent.williams@corp.org,2017-01-20,DevOps Engineer,Marketing,"131,500",,804 Jason Stravenue,New Vanessatown,AZ,45795,1985-11-17,Active
1439,STEPHANIE,cook,stephanie.cook@business.io,2013-04-25,Scrum Master,IT,"63,500",1015,6858 Stone Locks,Michaelborough,AZ,76077,1997-07-21,Inactive
1440,Erin,SHEPARD,erin.shepard@business.io,2014-12-11,Manager,Engineering,143500,1008,9679 Daniel Villages,South Dianeport,IL,43535,1966-11-06,active
1441,linda,Jordan,linda.jordan@business.io,2017-07-22,QA Engineer,Legal,"""$44,500""",1010,741 Kimberly Throughway,East Danielfurt,NY,55520,1977-07-17,Inactive
1442,Valerie,CURRY,valerie.curry@firm.com,2021-08-22,Support Specialist,Analytics,54000,1007,2803 Deanna Shoal Apt. 407,Reynoldsborough,IL,92263,1973-01-21,Inactive
1443,Richard,alvarado,richard.alvaradocompany.com,2023-02-13,Director,Legal,79500,1005,9785 Hawkins Mountains,Mejiabury,GA,89587,1989-02-28,Active
1444,CHRISTIAN,Cooper,christian.cooper@business.io,2019-12-19,Director,IT,36500,1003,64142 Bryan Shore,North Cassandrahaven,IL,86596,1976-06-23,Inactive
1445,robin,Leblanc,robin.leblanc@corp.org,2002-11-06,QA Engineer,Sales,148000,,687 Baker Common,Stephenstad,CA,95635,1992-01-07,Active
1446,MARK,CAREY,mark.carey@firm.com,2000-03-28,Data Analyst,Sales,"93,500",1004,,South Kevinhaven,OH,84659,1984-11-18,ACTIVE
1447,matthew,JOHNSON,matthew.johnson@company.com,2002-01-26,QA Engineer,Marketing,137500,1018,80126 Doris Gateway Suite 710,,NY,93807,1983-04-20,ACTIVE
1448,SARAH,nichols,sarah.nichols@firm.com,2016-02-08,Manager,Legal,52000,,0279 Bailey Point,New Tammy,IL,43930,1972-06-10,active
1449,stephanie,Williamson,stephanie.williamson@corp.org,2022-12-10,Support Specialist,Finance,"""$56,500""",1005,55192 Ryan Streets Suite 047,Morrisview,GA,46063,1987-02-19,active
1450,kelly,RAMIREZ,kelly.ramirez@enterprise.net,2010-02-15,Manager,Sales,"36,500",1008,696 Ross Plain,Whiteland,WA,50594,1972-04-10,On Leave
1451,Patricia,Baxter,patricia.baxter@company.com,2007-08-29,QA Engineer,Support,133500,1012,5107 Lynn Lane Apt. 556,,OH,91053,1974-04-07,ACTIVE
1452,keith,santos,keith.santos@enterprise.net,2016-08-08,Financial Analyst,Engineering,"137,000",1020,0612 Washington Curve,Parrishfurt,TX,36299,1991-09-26,active
1453,KENNETH,KANE,kenneth.kane@enterprise.net,2003-07-26,QA Engineer,Engineering,"""$130,500""",1003,5474 Stephen Walks Suite 260,Emmashire,IL,41750,1963-06-10,On Leave
1454,john,DAVIS,john.davis@business.io,2026-11-13,Business Analyst,Sales,"""$133,000""",,050 Cynthia Camp Suite 353,Youngtown,OH,93273,1997-04-17,active
1455,Jodi,ellison,jodi.ellison@firm.com,2002-04-14,QA Engineer,Analytics,"100,000",1012,099 King Groves,Michaeltown,AZ,01174,1978-12-17,On Leave
1456,bethany,jones,BETHANY.JONES@COMPANY.COM,2021-11-25,Financial Analyst,HR,81500,,140 Miranda Motorway,North Danielbury,CA,73607,1962-07-31,Inactive
1457,adam,booth,adam.booth@business.io,2028-03-05,Scrum Master,Operations,"""$64,500""",1012,2068 Martinez Cape Suite 967,West Richard,IL,23798,1971-03-22,active
1458,Jeffrey,MORROW,jeffrey.morrow@corp.org,2012-10-11,Product Manager,Operations,"""$52,500""",1011,0883 Chavez Mission,Port Victoria,IL,46709,1961-10-21,Inactive
1459,jamie,Beltran,jamie.beltran@business.io,2004-11-02,Data Engineer,Marketing,38000,1012,26346 Stuart Vista Apt. 958,Halebury,FL,58536,1995-07-23,Inactive
1460,Nancy,MENDEZ,nancy.mendez@corp.org,2008-05-19,Director,Engineering,"""$72,000""",1009,40826 Cole Ports Suite 382,Gonzalezfort,AZ,62117,1971-03-11,Active
1461,JAMES,Joseph,james.joseph@company.com,2008-08-14,QA Engineer,Operations,91000,,954 Carlson Fields,Juliaburgh,GA,03429,1966-07-23,active
1462,AMANDA,Mcdonald,amanda.mcdonald@enterprise.net,2011-01-29,Product Manager,Operations,"""$41,000""",1001,0268 Myers Green Suite 563,Hernandezport,WA,84638,1974-05-07,Active
1463,sydney,Johnson,sydney.johnson@corp.org,2016-03-17,DevOps Engineer,Analytics,"""$137,000""",1020,26174 Hansen Well Apt. 672,East Kimberlyfurt,AZ,83570,1993-04-29,ACTIVE
1464,Michael,HUDSON,michael.hudson@business.io,2003-05-11,Software Engineer,HR,116000,1016,52052 Patricia Radial,Lake Nathanielhaven,OH,12320,1984-07-08,Inactive
1465,Paul,POOLE,paul.poole@company.com,2003-01-14,Manager,Operations,"""$90,000""",1017,23124 Ariana Freeway,West Isaachaven,TX,60651,1981-08-28,On Leave
1466,Tony,HUGHES,tony.hughescompany.com,2022-11-05,Support Specialist,Finance,"""$108,500""",1013,3049 Scott Radial Suite 606,Monroemouth,OH,03181,1977-03-25,active
1467,Carrie,Woods,carrie.woods@firm.com,2010-01-16,Manager,Operations,"""$105,000""",1002,95540 Miller Plains,Angelaport,OH,43392,1962-01-17,On Leave
1468,todd,Morris,todd.morris@enterprise.net,2024-08-21,Software Engineer,Marketing,129500,1020,1906 Kerri Corners,Port Cherylchester,NY,61099,1971-11-05,On Leave
1469,STEPHEN,hill,stephen.hill@business.io,2011-07-18,Director,Support,117000,1018,1008 Marissa Prairie,South Andrea,WA,58710,1999-01-10,Inactive
1470,Colleen,SMITH,Colleen.Smith@CORP.ORG,2007-11-25,Manager,Legal,109500,,4675 Seth Trace Suite 595,East Franciscoside,GA,35339,1968-06-21,Active
1471,JONATHAN,Morton,jonathan.morton@business.io,2004-12-07,Data Engineer,Support,"""$37,000""",1002,,Bergerfurt,OH,50884,1997-01-28,Active
1472,KELLY,TAYLOR,kelly.taylor@business.io,2019-12-06,Data Engineer,Sales,"""$56,500""",,,Baxterville,CA,57010,1996-07-30,ACTIVE
1118,Michael,Newton,michael.newton@company.com,2017-04-15,Business Analyst,Analytics,81500,1008,18964 Angela Dale,Taylorview,FL,61663,1966-08-11,Active
1474,WILLIAM,thomas,william.thomas@company.com,2006-10-11,Data Engineer,Operations,"91,000",1020,888 Cory Prairie Suite 553,East Shelbyfurt,WA,18790,1967-12-27,Active
1475,Leonard,CRAWFORD,leonard.crawford@corp.org,2006-07-29,Business Analyst,Operations,54500,,574 William Shoals Suite 235,South Dennishaven,GA,20684,1974-05-14,Inactive
1476,brett,MARSHALL,brett.marshall@business.io,2014-12-16,Product Manager,Sales,140000,1008,826 Robin Summit,Tamaraport,AZ,78966,1966-03-14,ACTIVE
1477,Lisa,Stevens,lisa.stevenscorp.org,2009-02-12,Financial Analyst,Marketing,37000,1016,523 Patton Neck Suite 443,Sanchezside,GA,33240,1998-02-26,Active
1478,Brenda,jones,brenda.jones@company.com,2006-06-02,Data Engineer,Support,"""$131,000""",,6261 Peter Mill Suite 210,Watersberg,IL,66135,1976-12-06,Active
1446,Christopher,jenkins,christopher.jenkins@business.io,2008-03-07,Financial Analyst,Engineering,"""$132,500""",1017,56669 Tiffany Turnpike,Hinesberg,NY,98518,1981-01-26,ACTIVE
1447,johnathan,Harris,johnathan.harris@business.io,2020-05-18,Manager,Operations,"""$128,000""",1019,672 Michael Rue,Timothyport,TX,51772,1984-11-09,Inactive
